50
0 18 2 12 14 9 13 21 1 14 12 16 11 10 3 6 17 20 16 11 9 3 18 21 8 13 18 12 5 13 10 22 7 5 8 15 6 16 13 18 8 9 5 17 14 17 5 5 6 4 
18 0 18 6 6 13 5 3 17 12 6 6 7 8 15 16 15 4 12 19 9 19 16 19 12 19 16 6 23 7 16 8 11 17 14 17 24 14 11 4 10 11 23 5 4 15 21 13 18 20 
2 18 0 12 14 11 13 21 3 12 12 16 11 10 3 8 15 20 16 9 9 1 16 19 6 11 16 12 5 13 8 22 7 3 6 13 6 14 13 18 10 11 5 17 14 15 7 7 8 6 
12 6 12 0 8 9 1 9 11 14 2 4 3 4 9 10 17 8 10 13 3 13 18 21 8 13 18 4 17 9 10 10 5 11 8 15 18 16 13 6 8 9 17 5 2 17 15 7 12 14 
14 6 14 8 0 17 7 7 13 6 10 12 5 12 11 14 9 10 18 15 5 15 10 13 8 15 10 4 19 1 12 8 7 13 10 13 20 8 5 4 16 17 19 11 10 11 17 13 14 16 
9 13 11 9 17 0 10 16 8 23 7 11 12 5 12 3 26 15 11 20 12 12 27 30 17 22 27 13 12 18 19 19 14 14 17 24 13 25 22 15 3 4 10 12 9 26 8 4 5 7 
13 5 13 1 7 10 0 8 12 13 3 5 2 5 10 11 16 7 11 14 4 14 17 20 7 14 17 3 18 8 11 9 6 12 9 14 19 15 12 5 9 10 18 4 3 16 16 8 13 15 
21 3 21 9 7 16 8 0 20 11 9 7 10 11 18 19 14 5 13 22 12 22 17 18 15 22 15 9 26 8 19 7 14 20 17 20 27 15 10 3 13 12 26 6 7 18 24 16 21 23 
1 17 3 11 13 8 12 20 0 15 11 15 10 9 4 5 18 19 15 12 8 4 19 22 9 14 19 11 6 12 11 21 6 6 9 16 7 17 14 17 7 8 6 16 13 18 4 4 5 3 
14 12 12 14 6 23 13 11 15 0 16 18 11 18 11 20 3 16 24 13 11 13 8 7 6 13 4 10 17 5 10 10 9 11 8 11 18 6 1 8 22 23 17 17 16 9 19 19 20 18 
12 6 12 2 10 7 3 9 11 16 0 4 5 2 9 10 19 8 8 13 5 13 20 23 10 15 20 6 17 11 12 12 7 11 10 17 18 18 15 8 6 7 17 5 2 19 15 7 12 14 
16 6 16 4 12 11 5 7 15 18 4 0 7 6 13 14 21 4 6 17 7 17 22 25 12 17 22 8 21 13 14 14 9 15 12 19 22 20 17 10 8 7 21 1 2 21 19 11 16 18 
11 7 11 3 5 12 2 10 10 11 5 7 0 7 8 9 14 9 13 12 2 12 15 18 5 12 15 1 16 6 9 11 4 10 7 12 17 13 10 7 11 12 16 6 5 14 14 8 11 13 
10 8 10 4 12 5 5 11 9 18 2 6 7 0 7 8 21 10 6 15 7 11 22 25 12 17 22 8 15 13 14 14 9 9 12 19 16 20 17 10 4 5 15 7 4 21 13 5 10 12 
3 15 3 9 11 12 10 18 4 11 9 13 8 7 0 9 14 17 13 8 6 4 15 18 5 10 15 9 8 10 7 19 4 2 5 12 9 13 10 15 11 12 8 14 11 14 8 8 9 7 
6 16 8 10 14 3 11 19 5 20 10 14 9 8 9 0 23 18 14 17 9 9 24 27 14 19 24 10 9 15 16 20 11 11 14 21 10 22 19 16 6 7 7 15 12 23 5 3 2 4 
17 15 15 17 9 26 16 14 18 3 19 21 14 21 14 23 0 19 27 12 14 14 7 4 9 12 3 13 16 8 9 11 12 12 9 10 17 5 4 11 25 26 20 20 19 8 22 22 23 21 
20 4 20 8 10 15 7 5 19 16 8 4 9 10 17 18 19 0 8 21 11 21 20 23 14 21 20 8 25 11 18 12 13 19 16 19 26 18 15 8 12 11 25 3 6 19 23 15 20 22 
16 12 16 10 18 11 11 13 15 24 8 6 13 6 13 14 27 8 0 21 13 17 28 31 18 23 28 14 21 19 20 20 15 15 18 25 22 26 23 16 8 7 21 7 8 27 19 11 16 18 
11 19 9 13 15 20 14 22 12 13 13 17 12 15 8 17 12 21 21 0 10 8 7 10 7 2 15 13 8 14 3 23 8 6 5 4 7 7 14 19 19 20 14 18 15 6 16 16 17 15 
9 9 9 3 5 12 4 12 8 11 5 7 2 7 6 9 14 11 13 10 0 10 15 18 5 10 15 3 14 6 7 13 2 8 5 12 15 13 10 9 11 12 14 8 5 14 12 8 9 11 
3 19 1 13 15 12 14 22 4 13 13 17 12 11 4 9 14 21 17 8 10 0 15 18 7 10 15 13 4 14 7 23 8 2 5 12 5 13 14 19 11 12 6 18 15 14 8 8 9 7 
18 16 16 18 10 27 17 17 19 8 20 22 15 22 15 24 7 20 28 7 15 15 0 5 10 5 10 14 15 9 8 18 13 13 10 3 14 2 9 14 26 27 21 21 20 1 23 23 24 22 
21 19 19 21 13 30 20 18 22 7 23 25 18 25 18 27 4 23 31 10 18 18 5 0 13 10 5 17 18 12 11 13 16 16 13 8 17 5 8 15 29 30 24 24 23 6 26 26 27 25 
8 12 6 8 8 17 7 15 9 6 10 12 5 12 5 14 9 14 18 7 5 7 10 13 0 7 10 6 11 7 4 16 3 5 2 7 12 8 7 12 16 17 11 11 10 9 13 13 14 12 
13 19 11 13 15 22 14 22 14 13 15 17 12 17 10 19 12 21 23 2 10 10 5 10 7 0 15 13 10 14 3 23 8 8 5 2 9 7 14 19 21 22 16 18 15 4 18 18 19 17 
18 16 16 18 10 27 17 15 19 4 20 22 15 22 15 24 3 20 28 15 15 15 10 5 10 15 0 14 19 9 12 8 13 13 10 13 20 8 5 12 26 27 21 21 20 11 23 23 24 22 
12 6 12 4 4 13 3 9 11 10 6 8 1 8 9 10 13 8 14 13 3 13 14 17 6 13 14 0 17 5 10 10 5 11 8 11 18 12 9 6 12 13 17 7 6 13 15 9 12 14 
5 23 5 17 19 12 18 26 6 17 17 21 16 15 8 9 16 25 21 8 14 4 15 18 11 10 19 17 0 18 7 27 12 6 9 12 1 13 18 23 13 14 6 22 19 14 8 10 9 7 
13 7 13 9 1 18 8 8 12 5 11 13 6 13 10 15 8 11 19 14 6 14 9 12 7 14 9 5 18 0 11 9 6 12 9 12 19 7 4 5 17 18 18 12 11 10 16 14 15 15 
10 16 8 10 12 19 11 19 11 10 12 14 9 14 7 16 9 18 20 3 7 7 8 11 4 3 12 10 7 11 0 20 5 5 2 5 8 6 11 16 18 19 13 15 12 7 15 15 16 14 
22 8 22 10 8 19 9 7 21 10 12 14 11 14 19 20 11 12 20 23 13 23 18 13 16 23 8 10 27 9 20 0 15 21 18 21 28 16 9 4 18 19 27 13 12 19 25 17 22 24 
7 11 7 5 7 14 6 14 6 9 7 9 4 9 4 11 12 13 15 8 2 8 13 16 3 8 13 5 12 6 5 15 0 6 3 10 13 11 8 11 13 14 12 10 7 12 10 10 11 9 
5 17 3 11 13 14 12 20 6 11 11 15 10 9 2 11 12 19 15 6 8 2 13 16 5 8 13 11 6 12 5 21 6 0 3 10 7 11 12 17 13 14 8 16 13 12 10 10 11 9 
8 14 6 8 10 17 9 17 9 8 10 12 7 12 5 14 9 16 18 5 5 5 10 13 2 5 10 8 9 9 2 18 3 3 0 7 10 8 9 14 16 17 11 13 10 9 13 13 14 12 
15 17 13 15 13 24 14 20 16 11 17 19 12 19 12 21 10 19 25 4 12 12 3 8 7 2 13 11 12 12 5 21 10 10 7 0 11 5 12 17 23 24 18 18 17 2 20 20 21 19 
6 24 6 18 20 13 19 27 7 18 18 22 17 16 9 10 17 26 22 7 15 5 14 17 12 9 20 18 1 19 8 28 13 7 10 11 0 12 19 24 14 15 7 23 20 13 9 11 10 8 
16 14 14 16 8 25 15 15 17 6 18 20 13 20 13 22 5 18 26 7 13 13 2 5 8 7 8 12 13 7 6 16 11 11 8 5 12 0 7 12 24 25 19 19 18 3 21 21 22 20 
13 11 13 13 5 22 12 10 14 1 15 17 10 17 10 19 4 15 23 14 10 14 9 8 7 14 5 9 18 4 11 9 8 12 9 12 19 7 0 7 21 22 18 16 15 10 18 18 19 17 
18 4 18 6 4 15 5 3 17 8 8 10 7 10 15 16 11 8 16 19 9 19 14 15 12 19 12 6 23 5 16 4 11 17 14 17 24 12 7 0 14 15 23 9 8 15 21 13 18 20 
8 10 10 8 16 3 9 13 7 22 6 8 11 4 11 6 25 12 8 19 11 11 26 29 16 21 26 12 13 17 18 18 13 13 16 23 14 24 21 14 0 1 13 9 6 25 11 3 8 10 
9 11 11 9 17 4 10 12 8 23 7 7 12 5 12 7 26 11 7 20 12 12 27 30 17 22 27 13 14 18 19 19 14 14 17 24 15 25 22 15 1 0 14 8 7 26 12 4 9 11 
5 23 5 17 19 10 18 26 6 17 17 21 16 15 8 7 20 25 21 14 14 6 21 24 11 16 21 17 6 18 13 27 12 8 11 18 7 19 18 23 13 14 0 22 19 20 2 10 5 3 
17 5 17 5 11 12 4 6 16 17 5 1 6 7 14 15 20 3 7 18 8 18 21 24 11 18 21 7 22 12 15 13 10 16 13 18 23 19 16 9 9 8 22 0 3 20 20 12 17 19 
14 4 14 2 10 9 3 7 13 16 2 2 5 4 11 12 19 6 8 15 5 15 20 23 10 15 20 6 19 11 12 12 7 13 10 17 20 18 15 8 6 7 19 3 0 19 17 9 14 16 
17 15 15 17 11 26 16 18 18 9 19 21 14 21 14 23 8 19 27 6 14 14 1 6 9 4 11 13 14 10 7 19 12 12 9 2 13 3 10 15 25 26 20 20 19 0 22 22 23 21 
5 21 7 15 17 8 16 24 4 19 15 19 14 13 8 5 22 23 19 16 12 8 23 26 13 18 23 15 8 16 15 25 10 10 13 20 9 21 18 21 11 12 2 20 17 22 0 8 3 1 
5 13 7 7 13 4 8 16 4 19 7 11 8 5 8 3 22 15 11 16 8 8 23 26 13 18 23 9 10 14 15 17 10 10 13 20 11 21 18 13 3 4 10 12 9 22 8 0 5 7 
6 18 8 12 14 5 13 21 5 20 12 16 11 10 9 2 23 20 16 17 9 9 24 27 14 19 24 12 9 15 16 22 11 11 14 21 10 22 19 18 8 9 5 17 14 23 3 5 0 2 
4 20 6 14 16 7 15 23 3 18 14 18 13 12 7 4 21 22 18 15 11 7 22 25 12 17 22 14 7 15 14 24 9 9 12 19 8 20 17 20 10 11 3 19 16 21 1 7 2 0 
