40
0 2.23607 1.41421 2.23607 1 6.32456 5.38516 6 6.08276 5.09902 14.7648 13.8924 15.8114 14.8661 14.4222 7.07107 10.198 8 9.21954 7.28011 8.24621 10.198 8.544 9.48683 10.4403 17.6918 16.2788 17.8045 19.105 17.6918 16.2788 17.4642 15.2971 17.2627 18.2483 5.09902 7.28011 4.24264 15.0333 17 
2.23607 0 1 3.16228 1.41421 4.12311 3.16228 4.12311 4 3 13 12.083 13.8924 12.8062 12.53 5 8.06226 6.08276 7.07107 5.09902 6.7082 8.544 7.2111 8.06226 8.94427 15.5563 14.2127 15.6205 16.9706 15.6205 14.1421 15.2971 13.1529 15.1327 16.1245 3.60555 5.83095 2.23607 13.1529 14.7648 
1.41421 1 0 2.23607 1 5.09902 4.12311 5.09902 5 4 13.4164 12.53 14.4222 13.4536 13.0384 6 9.05539 7.07107 8.06226 6.08276 7.61577 9.48683 8.06226 8.94427 9.84886 16.2788 14.8661 16.4012 17.6918 16.2788 15.1327 16.2788 14.1421 16.1245 17.1172 4.47214 6.7082 2.82843 14.1421 15.6525 
2.23607 3.16228 2.23607 0 2.82843 7 6 7.28011 7.07107 6.08276 13.6015 12.8062 14.8661 14.2127 13.4536 8.06226 11 9.21954 10 8 9.84886 11.7047 10.2956 11.1803 12.083 17.2047 15.6205 17.4929 18.6011 17.0294 17.0294 18.1108 16.0312 18.0278 19.0263 6.7082 8.94427 4.12311 16.2788 17.088 
1 1.41421 1 2.82843 0 5.38516 4.47214 5 5.09902 4.12311 14.3178 13.4164 15.2643 14.2127 13.8924 6.08276 9.21954 7 8.24621 6.32456 7.28011 9.21954 7.61577 8.544 9.48683 16.9706 15.6205 17.0294 18.3848 17.0294 15.2971 16.4924 14.3178 16.2788 17.2627 4.12311 6.32456 3.60555 14.0357 16.1245 
6.32456 4.12311 5.09902 7 5.38516 0 1 2 1 1.41421 11.0454 10.0499 11.4018 9.84886 10.198 1.41421 4 2.82843 3 1 4.47214 5.65685 5.38516 5.83095 6.40312 12.2066 11.1803 12.0416 13.6015 12.53 10.0499 11.1803 9.05539 11.0454 12.0416 3.16228 4.12311 3.16228 9.48683 10.8167 
5.38516 3.16228 4.12311 6 4.47214 1 0 2.23607 1.41421 1 11.1803 10.198 11.7047 10.2956 10.4403 2.23607 5 3.60555 4 2 5 6.40312 5.83095 6.40312 7.07107 12.8062 11.6619 12.7279 14.2127 13.0384 11.0454 12.1655 10.0499 12.0416 13.0384 3 4.47214 2.23607 10.4403 11.6619 
6 4.12311 5.09902 7.28011 5 2 2.23607 0 1 1.41421 13.0384 12.0416 13.3417 11.7047 12.1655 1.41421 4.47214 2 3.60555 2.23607 2.82843 4.47214 3.60555 4.24264 5 13.8924 13 13.6015 15.2643 14.3178 10.4403 11.7047 9.48683 11.4018 12.3693 1.41421 2.23607 4.24264 9.05539 12.0416 
6.08276 4 5 7.07107 5.09902 1 1.41421 1 0 1 12.0416 11.0454 12.3693 10.7703 11.1803 1 4.12311 2.23607 3.16228 1.41421 3.60555 5 4.47214 5 5.65685 13.0384 12.083 12.8062 14.4222 13.4164 10.198 11.4018 9.21954 11.1803 12.1655 2.23607 3.16228 3.60555 9.21954 11.4018 
5.09902 3 4 6.08276 4.12311 1.41421 1 1.41421 1 0 12.1655 11.1803 12.6491 11.1803 11.4018 2 5.09902 3.16228 4.12311 2.23607 4.24264 5.83095 5 5.65685 6.40312 13.6015 12.53 13.4536 15 13.8924 11.1803 12.3693 10.198 12.1655 13.1529 2 3.60555 2.82843 10.198 12.2066 
14.7648 13 13.4164 13.6015 14.3178 11.0454 11.1803 13.0384 12.0416 12.1655 0 1 2 3.60555 1.41421 12 11.4018 13.0384 11.1803 11 15.0333 15.2971 16.0312 16.1245 16.2788 6.08276 4.12311 7.28011 7 5 13.4536 13.4536 12.8062 14.1421 14.8661 14.1421 15 10.7703 16.1245 9.43398 
13.8924 12.083 12.53 12.8062 13.4164 10.0499 10.198 12.0416 11.0454 11.1803 1 0 2.23607 3.16228 1 11 10.4403 12.0416 10.198 10 14.0357 14.3178 15.0333 15.1327 15.2971 6 4 7.07107 7.07107 5.09902 12.7279 12.8062 12.0416 13.4536 14.2127 13.1529 14 9.84886 15.2643 8.94427 
15.8114 13.8924 14.4222 14.8661 15.2643 11.4018 11.7047 13.3417 12.3693 12.6491 2 2.23607 0 2.23607 1.41421 12.1655 11.0454 13.0384 11 11.1803 15.0333 15.0333 16.0312 16 16.0312 4.12311 2.23607 5.38516 5 3 12.2066 12.0416 11.6619 12.8062 13.4536 14.5602 15.1327 11.6619 15.2315 7.81025 
14.8661 12.8062 13.4536 14.2127 14.2127 9.84886 10.2956 11.7047 10.7703 11.1803 3.60555 3.16228 2.23607 0 2.23607 10.4403 9 11.1803 9.05539 9.48683 13.1529 13 14.1421 14.0357 14 3.16228 1.41421 4 4.47214 2.82843 10 9.89949 9.43398 10.6301 11.3137 13 13.3417 10.6301 13 5.83095 
14.4222 12.53 13.0384 13.4536 13.8924 10.198 10.4403 12.1655 11.1803 11.4018 1.41421 1 1.41421 2.23607 0 11.0454 10.198 12 10.0499 10.0499 14 14.1421 15 15.0333 15.1327 5 3 6.08276 6.08276 4.12311 12.0416 12.0416 11.4018 12.7279 13.4536 13.3417 14.0357 10.2956 14.7648 8.06226 
7.07107 5 6 8.06226 6.08276 1.41421 2.23607 1.41421 1 2 12 11 12.1655 10.4403 11.0454 0 3.16228 1.41421 2.23607 1 3.16228 4.24264 4.12311 4.47214 5 12.53 11.7047 12.2066 13.8924 13 9.21954 10.4403 8.24621 10.198 11.1803 2.82843 3 4.47214 8.24621 10.6301 
10.198 8.06226 9.05539 11 9.21954 4 5 4.47214 4.12311 5.09902 11.4018 10.4403 11.0454 9 10.198 3.16228 0 2.82843 1 3 4.47214 4 5.38516 5.09902 5 10.4403 10.0499 9.84886 11.7047 11.1803 6.08276 7.28011 5.09902 7.07107 8.06226 5.83095 5 7.07107 5.83095 7.81025 
8 6.08276 7.07107 9.21954 7 2.82843 3.60555 2 2.23607 3.16228 13.0384 12.0416 13.0384 11.1803 12 1.41421 2.82843 0 2.23607 2.23607 2 2.82843 3 3.16228 3.60555 13 12.3693 12.53 14.3178 13.6015 8.544 9.84886 7.61577 9.48683 10.4403 3.16228 2.23607 5.83095 7.07107 10.6301 
9.21954 7.07107 8.06226 10 8.24621 3 4 3.60555 3.16228 4.12311 11.1803 10.198 11 9.05539 10.0499 2.23607 1 2.23607 0 2 4.12311 4.12311 5.09902 5 5.09902 10.7703 10.198 10.2956 12.083 11.4018 7.07107 8.24621 6.08276 8.06226 9.05539 5 4.47214 6.08276 6.7082 8.48528 
7.28011 5.09902 6.08276 8 6.32456 1 2 2.23607 1.41421 2.23607 11 10 11.1803 9.48683 10.0499 1 3 2.23607 2 0 4.12311 5 5.09902 5.38516 5.83095 11.6619 10.7703 11.4018 13.0384 12.083 9.05539 10.198 8.06226 10.0499 11.0454 3.60555 4 4.12311 8.544 10 
8.24621 6.7082 7.61577 9.84886 7.28011 4.47214 5 2.82843 3.60555 4.24264 15.0333 14.0357 15.0333 13.1529 14 3.16228 4.47214 2 4.12311 4.12311 0 2 1 1.41421 2.23607 14.8661 14.3178 14.3178 16.1555 15.5242 9.43398 10.8167 8.60233 10.2956 11.1803 3.16228 1 7.07107 7.07107 12.2066 
10.198 8.544 9.48683 11.7047 9.21954 5.65685 6.40312 4.47214 5 5.83095 15.2971 14.3178 15.0333 13 14.1421 4.24264 4 2.82843 4.12311 5 2 0 2.23607 1.41421 1 14.3178 14.0357 13.6015 15.5242 15.1327 7.81025 9.21954 7.07107 8.60233 9.43398 5.09902 3 8.60233 5.09902 11.1803 
8.544 7.2111 8.06226 10.2956 7.61577 5.38516 5.83095 3.60555 4.47214 5 16.0312 15.0333 16.0312 14.1421 15 4.12311 5.38516 3 5.09902 5.09902 1 2.23607 0 1 2 15.8114 15.2971 15.2315 17.088 16.4924 10 11.4018 9.21954 10.8167 11.6619 3.60555 1.41421 7.81025 7.28011 13.0384 
9.48683 8.06226 8.94427 11.1803 8.544 5.83095 6.40312 4.24264 5 5.65685 16.1245 15.1327 16 14.0357 15.0333 4.47214 5.09902 3.16228 5 5.38516 1.41421 1.41421 1 0 1 15.5242 15.1327 14.8661 16.7631 16.2788 9.21954 10.6301 8.48528 10 10.8167 4.47214 2.23607 8.48528 6.32456 12.53 
10.4403 8.94427 9.84886 12.083 9.48683 6.40312 7.07107 5 5.65685 6.40312 16.2788 15.2971 16.0312 14 15.1327 5 5 3.60555 5.09902 5.83095 2.23607 1 2 1 0 15.2971 15.0333 14.5602 16.4924 16.1245 8.48528 9.89949 7.81025 9.21954 10 5.38516 3.16228 9.21954 5.38516 12.083 
17.6918 15.5563 16.2788 17.2047 16.9706 12.2066 12.8062 13.8924 13.0384 13.6015 6.08276 6 4.12311 3.16228 5 12.53 10.4403 13 10.7703 11.6619 14.8661 14.3178 15.8114 15.5242 15.2971 0 2 1.41421 1.41421 1.41421 9.48683 8.94427 9.21954 9.84886 10.2956 15.2643 15.2315 13.4536 13.1529 4.47214 
