100
0 14 18 4 16 12 13 4 19 12 9 7 6 11 10 24 12 12 6 10 13 17 19 6 8 15 5 19 14 14 14 7 10 14 9 13 25 7 10 8 12 23 16 16 8 13 15 15 14 14 10 11 12 15 14 17 14 16 14 5 20 10 17 7 4 13 16 12 17 12 19 16 18 12 14 20 9 6 9 21 15 13 9 5 3 11 5 19 16 11 5 10 6 16 6 11 4 10 17 11 
14 0 24 18 8 6 19 16 7 4 15 7 12 3 10 10 26 18 12 8 15 5 5 16 12 15 15 13 14 8 14 13 24 20 15 7 11 13 4 22 18 9 2 12 6 7 5 9 6 16 12 25 12 7 6 23 8 10 20 13 8 12 7 11 12 13 22 18 11 16 5 2 4 12 18 6 11 20 5 7 11 19 15 19 17 17 19 25 10 17 13 14 12 6 10 15 10 6 11 11 
18 24 0 20 16 18 5 22 17 20 9 17 12 27 14 18 20 6 12 16 9 19 25 24 12 9 23 37 10 16 32 11 18 8 9 17 17 11 24 20 8 21 22 12 22 31 29 33 18 8 28 19 30 17 30 1 32 34 4 13 16 12 17 25 14 31 2 6 13 8 21 24 20 12 6 20 27 14 23 23 33 7 27 13 17 11 17 3 34 7 23 28 24 18 24 9 20 18 35 13 
4 18 20 0 20 16 15 2 23 16 11 11 8 15 14 28 8 14 8 14 17 21 23 4 12 19 3 17 18 18 12 11 6 16 13 17 29 9 14 4 14 27 20 20 12 11 19 13 18 18 8 7 10 19 18 19 12 14 16 7 24 14 21 7 6 11 18 14 21 16 23 20 22 16 18 24 7 6 13 25 13 15 7 7 3 13 3 21 14 13 5 8 6 20 8 15 8 14 15 15 
16 8 16 20 0 4 11 18 3 4 13 9 12 11 6 8 28 10 14 6 7 3 9 18 8 7 17 21 6 2 16 9 26 16 7 3 9 15 8 24 16 7 6 4 8 15 13 17 2 8 14 27 14 1 14 15 16 18 12 15 4 6 1 13 14 15 14 10 3 8 5 8 4 4 10 4 13 22 7 7 17 15 17 21 19 19 21 17 18 15 15 16 14 2 12 7 12 6 19 5 
12 6 18 16 4 0 13 14 7 2 9 5 8 9 4 12 24 12 10 2 9 5 7 14 6 9 13 19 8 2 14 7 22 14 9 1 13 11 6 20 12 11 4 6 4 13 11 15 2 10 10 23 12 3 12 17 14 16 14 11 8 6 5 9 10 13 16 12 5 10 7 6 6 6 12 8 9 18 5 9 15 13 13 17 15 15 17 19 16 11 11 12 10 4 8 9 8 2 17 5 
13 19 5 15 11 13 0 17 14 15 4 12 7 22 9 19 17 5 7 11 8 14 20 19 7 10 18 32 9 11 27 6 15 5 4 12 20 6 19 15 5 18 17 11 17 26 24 28 13 9 23 16 25 12 25 4 27 29 1 8 15 7 12 20 9 26 5 1 12 7 16 19 15 7 9 15 22 11 18 18 28 4 22 10 12 8 12 6 29 4 18 23 19 13 19 6 15 13 30 8 
4 16 22 2 18 14 17 0 21 14 13 9 10 13 12 26 10 16 10 12 15 19 21 2 10 17 1 15 16 16 10 11 8 18 13 15 27 11 12 6 16 25 18 18 10 9 17 11 16 16 6 9 8 17 16 21 10 12 18 9 22 12 19 5 8 9 20 16 19 14 21 18 20 14 16 22 5 8 11 23 11 17 5 9 5 15 5 23 12 15 3 6 4 18 6 13 6 12 13 13 
19 7 17 23 3 7 14 21 0 7 16 12 15 10 9 5 31 11 17 9 8 2 8 21 11 8 20 20 7 5 19 12 29 19 10 6 6 18 9 27 19 4 5 5 11 14 12 16 5 9 17 30 17 4 13 16 15 17 15 18 1 9 2 16 17 18 15 13 4 9 4 7 3 7 11 3 16 25 10 6 16 18 20 24 22 22 24 18 17 18 18 19 17 3 15 8 15 9 18 8 
12 4 20 16 4 2 15 14 7 0 11 5 8 7 6 12 24 14 10 4 11 5 7 14 8 11 13 17 10 4 12 9 22 16 11 3 13 11 4 20 14 11 4 8 4 11 9 13 2 12 10 23 10 3 10 19 12 14 16 11 8 8 5 9 10 11 18 14 7 12 7 4 6 8 14 8 9 18 3 9 13 15 13 17 15 15 17 21 14 13 11 12 10 4 8 11 8 2 15 7 
