100
0 10.7703 13.9284 3.16228 11.4018 8.48528 9.84886 3.16228 13.4536 8.60233 6.7082 5 5.09902 10.0499 7.61577 16.9706 8.60233 11.0454 4.47214 7.2111 11.1803 12.0416 14.3178 4.47214 7.07107 12.3693 3.60555 13.8924 11.4018 10 9.89949 7 7.07107 9.89949 9 9.21954 17.6918 5 8.24621 5.83095 8.48528 16.4012 11.6619 12.083 6.32456 10.4403 13.1529 12.3693 9.89949 12.1655 7.2111 7.81025 8.60233 10.6301 13.0384 13.6015 10.7703 12.083 10.2956 3.60555 14.2127 8.24621 12.0416 5.38516 3.16228 9.21954 13.3417 9.48683 12.53 11.0454 13.6015 12.083 12.8062 9.48683 13.0384 14.2127 6.7082 5.09902 7.28011 15.2643 10.8167 9.21954 6.40312 5 2.23607 8.06226 3.60555 13.8924 11.6619 7.81025 3.60555 7.07107 4.47214 11.3137 5.09902 10.0499 3.16228 7.07107 13.6015 8.544 
10.7703 0 17.4929 13.0384 5.83095 4.47214 14.8661 11.4018 6.08276 3.16228 13.1529 7 11.0454 3 7.61577 8.24621 18.6011 13.0384 12 6.32456 10.6301 4.12311 3.60555 11.3137 9.48683 10.6301 10.6301 11.1803 9.89949 5.65685 11.4018 10.4403 17.4929 17.2627 11.1803 5 9.21954 13 2.82843 15.8114 16.1245 6.7082 2 8.60233 4.47214 7 3.60555 7.28011 4.24264 11.3137 8.94427 18.3576 9.48683 5 4.24264 16.6433 8 9.05539 15.8114 12.0416 7.07107 8.94427 5.38516 7.81025 11.0454 10.4403 15.8114 13.9284 8.06226 11.4018 4.12311 1.41421 4 8.60233 12.7279 5.09902 8.06226 15.8114 3.60555 5 10.0499 16.2788 10.8167 15.5242 13 17 14.3178 18.7883 10 15.1327 9.21954 10.2956 8.48528 4.47214 7.07107 10.8167 7.61577 5.09902 8.544 8.06226 
13.9284 17.4929 0 16.4924 12.6491 13.0384 4.12311 17.088 14.3178 14.4222 7.28011 12.0416 8.94427 19.2094 10 17.0294 20 4.47214 9.48683 11.4018 7.28011 14.8661 19.3132 18.3848 8.48528 8.06226 17.4642 26.2488 8.24621 12.083 23.3238 7.81025 18 6.32456 6.40312 12.53 17 9.21954 17.0294 18.1108 7.07107 18.2483 16.5529 10.198 15.5563 21.9317 21.095 23.3452 13.4164 7.07107 20.2485 18.0278 21.6333 13 21.6333 1 22.6716 24.0832 4 10.4403 14.1421 8.60233 13.6015 18.0278 10.7703 22.4722 2 4.47214 11.1803 6.32456 16.7631 17.8885 15.8114 8.94427 6 16.4924 19.4165 14 16.2788 18.6815 23.6008 6.08276 20.1246 13 14.3178 9.21954 15.1327 2.23607 24.2074 7 17 20.5913 17.4929 13.9284 17.2047 6.7082 14.4222 12.8062 24.7588 9.43398 
3.16228 13.0384 16.4924 0 14.4222 11.4018 12.3693 2 16.4012 11.3137 9.21954 8.06226 8 11.7047 10.7703 19.8494 5.65685 14 7.07107 10.2956 14.3178 14.8661 16.6433 3.16228 10.198 15.5242 3 13.6015 14.5602 13.0384 8.94427 10.0499 4.47214 11.6619 12.0416 12.2066 20.6155 7.28011 10.2956 2.82843 10.2956 19.105 14.2127 15.2315 8.60233 11 14.8661 13 12.8062 15.2971 7.07107 5.38516 8.24621 13.6015 14.5602 16.2788 11.0454 12.1655 12.6491 6.08276 17.2047 11.4018 15 6.08276 6 8.544 16.1245 12.1655 15.6525 14.1421 16.2788 14.4222 15.5563 12.6491 16.1245 16.9706 7 4.47214 9.43398 17.8045 10.4403 11.1803 5.38516 5 2.23607 9.21954 2.23607 16.1555 11.4018 9.84886 4.12311 6.32456 5.09902 14.2127 6.32456 13.1529 5.65685 10 14.0357 11.7047 
11.4018 5.83095 12.6491 14.4222 0 3.16228 11 13.4164 2.23607 4 10.4403 6.40312 8.94427 8.544 4.47214 5.83095 20 8.24621 10.2956 4.24264 5.38516 2.23607 6.7082 13.9284 6.32456 5 13 16.7631 4.47214 1.41421 16 7.28011 18.4391 14.1421 7 2.23607 6.40312 11.1803 7.07107 17.2047 13.3417 6.08276 4.24264 2.82843 7.07107 12.3693 9.21954 13 2 5.83095 13.0384 19.105 14 1 10 11.7047 13.3417 14.5602 12 10.8167 2.82843 5.09902 1 11.1803 10 15 10.7703 10 2.23607 6.32456 4.12311 5.65685 3.16228 4 7.2111 4 12.0416 15.6205 7 6.08276 15.1327 13.1529 14.3178 15 13.4536 14.8661 14.8661 14.3178 15.2971 12.3693 11.7047 14.1421 11.4018 1.41421 10.198 6.08276 8.94427 4.47214 14.3178 4.12311 
8.48528 4.47214 13.0384 11.4018 3.16228 0 10.4403 10.2956 5 1.41421 9 3.60555 7.07107 6.40312 3.16228 8.48528 17.0294 8.60233 8.24621 2 6.40312 3.60555 7 10.7703 5.09902 6.7082 9.84886 14.3178 5.83095 2 13.0384 6.08276 15.5563 13.0384 6.7082 1 9.21954 9.21954 4.47214 14.2127 12 8.06226 4 5.09902 4 9.84886 8.06226 10.8167 1.41421 7.2111 10 16.2788 11.0454 2.23607 8.60233 12.2066 10.7703 12.083 11.4018 8.544 5.83095 4.47214 3.60555 8.06226 7.61577 12.0416 11.4018 9.48683 5 7.07107 5.38516 5.09902 4.47214 4.24264 8.60233 5.83095 9 13.0384 4.12311 7.28011 12.3693 12.0416 11.1803 12.53 10.6301 13.1529 12.0416 14.3178 12.6491 11 8.544 11.0454 8.24621 2.82843 7.07107 6.40312 5.83095 1.41421 12.2066 3.60555 
9.84886 14.8661 4.12311 12.3693 11 10.4403 0 13 13.0384 11.7047 3.16228 8.60233 5 16.1245 7.28011 16.2788 16.0312 3.60555 5.38516 8.544 6.32456 13.0384 17.2627 14.3178 5.38516 7.61577 13.4164 22.6274 7.28011 10.0499 19.4165 4.47214 14.0357 3.60555 4 10.198 16.4924 5.09902 13.8924 14.0357 3.60555 17.0294 14.3178 9.21954 12.2066 18.4391 18.3848 20 11.1803 6.7082 16.4012 14.1421 17.8045 11.0454 18.7883 4 19.105 20.5183 1 6.32456 13.1529 6.08276 12 14.2127 6.7082 18.6011 4.12311 1 10.198 5.38516 15.0333 15.5242 14.0357 7 6.40312 15 15.6205 10.0499 13.0384 17.0294 19.8494 2.82843 16.1245 9.05539 10.198 5.83095 11.0454 4.24264 20.5183 3.16228 13.0384 16.6433 13.6015 12.0416 13.4536 5.09902 10.6301 9.84886 21.4009 7.07107 
3.16228 11.4018 17.088 2 13.4164 10.2956 13 0 15.2643 10 9.84886 7.28011 8.24621 9.84886 10.198 18.6011 7.2111 14.1421 7.61577 9.48683 14.0357 13.6015 15 1.41421 10 15.1327 1 11.7047 14.1421 12.083 7.2111 10.0499 6.32456 12.8062 12.0416 11.1803 19.4165 8.06226 8.60233 4.47214 11.4018 17.6918 12.7279 14.5602 7.07107 9 13 11 11.6619 15.0333 5.09902 7.28011 6.32456 12.53 12.6491 16.7631 9.05539 10.198 13.4164 6.7082 16.1245 11.0454 13.8924 4.12311 6.32456 6.7082 16.4924 12.6491 14.8661 14 14.8661 12.8062 14.2127 12.1655 16 15.6205 5 6.32456 7.81025 16.2788 8.544 12.2066 3.60555 6.7082 3.60555 10.6301 4.12311 17 9.48683 10.8167 2.23607 4.47214 3.16228 13.0384 4.47214 13 4.47214 8.94427 12.0416 11.1803 
13.4536 6.08276 14.3178 16.4012 2.23607 5 13.0384 15.2643 0 5.38516 12.6491 8.48528 11.1803 9.05539 6.7082 3.60555 22.0227 10.0499 12.53 6.40312 7.07107 2 5.65685 15.6525 8.544 6.32456 14.7648 17.2627 6.08276 3.60555 17.1172 9.48683 20.5183 16.2788 9.05539 4.24264 4.24264 13.4164 8.06226 19.2094 15.5242 4 4.12311 4.12311 8.544 13.0384 8.94427 13.3417 3.60555 7.28011 14.3178 21.2132 15.1327 2.82843 9.84886 13.3417 14.0357 15.1327 14.0357 13.0384 1 7.28011 1.41421 12.6491 12.2066 16.1245 12.3693 12.0416 3.16228 8.06226 2.82843 5.38516 2.23607 6.08276 8.544 2.23607 13.3417 17.8045 8.24621 4.47214 16 15.2971 15.8114 17.2047 15.5563 17.088 16.9706 16.1245 16.0312 14.5602 13.4164 15.5242 13 2.23607 11.7047 8 10.8167 6.40312 14.5602 6.32456 
8.60233 3.16228 14.4222 11.3137 4 1.41421 11.7047 10 5.38516 0 10.0499 4.12311 8 5 4.47214 8.60233 16.9706 10 9.05539 3.16228 7.81025 3.60555 6.08276 10.2956 6.32456 8.06226 9.43398 13 7.2111 3.16228 12 7.28011 15.6205 14.1421 8.06226 2.23607 9.43398 10.0499 3.16228 14.1421 13.0384 7.81025 3.16228 6.32456 3.16228 8.544 6.7082 9.43398 2 8.60233 9.05539 16.4012 10 3 7.2111 13.6015 9.48683 10.7703 12.6491 9.21954 6.32456 5.83095 4.12311 7.28011 8.24621 11 12.8062 10.7703 6.08276 8.48528 5 4 4.24264 5.65685 10 5.65685 8.06226 13.4164 3 6.7082 11.1803 13.1529 10.4403 13 10.8167 14.0357 12.2066 15.6525 11.4018 12.0416 8.06226 10.198 7.61577 3.16228 6.32456 7.81025 5.65685 2 10.8167 5 
6.7082 13.1529 7.28011 9.21954 10.4403 9 3.16228 9.84886 12.6491 10.0499 0 6.32456 2.23607 13.9284 6.08276 16.1555 13.1529 5.38516 2.23607 7 7.07107 12.1655 16 11.1803 4.12311 8.48528 10.2956 19.8494 7.81025 9.21954 16.4012 3.16228 11.1803 4.12311 4.24264 9.05539 16.5529 2 11.7047 11 3 16.4924 13 9.43398 9.84886 15.8114 16.4924 17.4929 10.0499 7.81025 13.4536 11.4018 14.8661 10.198 16.7631 7.07107 16.4012 17.8045 3.60555 3.16228 13 5.38516 11.4018 11.3137 3.60555 15.6205 7 3 10.2956 6.40312 14.1421 14.0357 13.1529 6.7082 8.06226 14.3178 12.7279 7.28011 10.7703 16.1245 16.9706 3.16228 13.0384 6.32456 7.07107 4.47214 8 7.2111 17.6918 2 10 13.6015 10.6301 11.1803 10.6301 5.65685 7.81025 8.06226 18.868 6.32456 
5 7 12.0416 8.06226 6.40312 3.60555 8.60233 7.28011 8.48528 4.12311 6.32456 0 4.12311 7.61577 3 12.0416 13.6015 8.06226 5 2.23607 7.07107 7.2111 10.198 8.06226 3.60555 8 7.07107 14.2127 7 5 11.7047 4.24264 12.0416 10.4403 5.83095 4.24264 12.7279 6 5.38516 10.8167 9.21954 11.6619 7.28011 7.28011 3.60555 9.89949 10.198 11.4018 5 8.06226 8.544 12.7279 9.84886 5.65685 10.4403 11.4018 10.6301 12.0416 9.43398 5.09902 9.21954 4.12311 7.07107 6.32456 4.12311 10.7703 10.8167 7.81025 7.61577 7.28011 8.94427 8.06226 8.06226 5 9.21954 9.43398 7.61577 9.43398 4.47214 10.7703 11.6619 9.48683 9.05539 8.94427 7.07107 10 8.48528 12.8062 12.2066 8.24621 6 9.21954 6.08276 6.40312 5.38516 6.32456 3 2.23607 12.8062 4 
5.09902 11.0454 8.94427 8 8.94427 7.07107 5 8.24621 11.1803 8 2.23607 4.12311 0 11.7047 4.47214 14.7648 12.6491 6 1.41421 5.09902 6.7082 10.4403 14.0357 9.48683 2.82843 8.06226 8.544 17.6918 7.2111 7.61577 14.4222 2.23607 10.7703 6.32456 4.12311 7.28011 15.2643 2.23607 9.48683 10.198 5.09902 14.8661 11.0454 8.48528 7.61577 13.6015 14.3178 15.2643 8.24621 7.61577 11.4018 11.1803 12.8062 8.544 14.5602 8.544 14.2127 15.6205 5.65685 2.23607 11.6619 4.24264 9.84886 9.21954 2 13.6015 8.24621 4.47214 9.21954 6.32456 12.3693 12 11.4018 5.65685 8.24621 12.6491 10.6301 7.2111 8.544 14.3178 14.8661 5.38516 11.1803 6.40312 6.08276 6.08276 7.28011 9.21954 15.5563 4.12311 8.06226 11.6619 8.60233 9.48683 8.48528 5.38516 5.65685 6 16.6433 5 
10.0499 3 19.2094 11.7047 8.544 6.40312 16.1245 9.84886 9.05539 5 13.9284 7.61577 11.7047 0 9.21954 11.1803 17 14.8661 12.3693 7.81025 12.8062 7.07107 5.83095 9.43398 10.8167 13.0384 8.94427 8.24621 12.2066 8.06226 8.544 11.6619 16.1555 18.0278 12.8062 7.2111 12.1655 13.3417 2.23607 14.3178 16.7631 9.48683 5 11.1803 4.12311 4 3.16228 4.47214 6.7082 13.6015 6.40312 17.088 6.7082 7.61577 3 18.4391 5 6.08276 17 12.1655 10.0499 10.6301 8.24621 5.83095 11.1803 7.61577 17.6918 15.2643 10.7703 13.4536 7.07107 4.12311 7 10.6301 15 8.06226 5.65685 15.1327 3.16228 7.61577 7.07107 17.088 8.48528 15.0333 12.1655 17.2627 13.3417 20.2485 7 15.8114 7.61577 7.81025 6.7082 7.28011 5.38516 12.7279 7 6.40312 5.83095 9.89949 
7.61577 7.61577 10 10.7703 4.47214 3.16228 7.28011 10.198 6.7082 4.47214 6.08276 3 4.47214 9.21954 0 10.2956 16.1245 5.65685 5.83095 1.41421 4.12311 6.08276 10.0499 11.0454 2 5 10.0499 16.6433 4 3.16228 14.5602 3 14.4222 10 3.60555 3 10.8167 6.7082 7.07107 13.4164 9.05539 10.4403 7.07107 4.47214 5.83095 12.2066 11.1803 13.4536 4 5.09902 11.4018 15 12.6491 4.12311 11.6619 9.21954 13.0384 14.4222 8.24621 6.40312 7.2111 1.41421 5.38516 9.21954 5.65685 13.6015 8.48528 6.32456 5 4.47214 8.06226 8.24621 7.07107 2 6.32456 8.24621 10.4403 11.3137 6.40312 10.0499 14.3178 9 12.0416 10.6301 9.43398 10.4403 10.8167 11.1803 14.7648 8.06226 9 12.1655 9.05539 5.09902 8.24621 3.60555 6 2.82843 14.8661 1 
